"start_time","volume","duration","mean_flowrate","mean_temp_out","mean_temp_in","type","enthalpy"
2015-10-07 09:40:23,90.836,13.9833333333333,6.49601907032181,51,20,"hot",3.27272015111111
2015-10-07 10:26:23,9.949,0.983333333333333,10.1176271186441,51,25,"hot",0.300636671111111
2015-10-07 10:49:23,0.272000000000006,1.98333333333333,0.13714285714286,53.5,28.5,"hot",0.00790311111111127
2015-10-07 11:26:22,7.822,4,1.9555,56,26.25,"hot",0.270454341111111
2015-10-07 11:40:22,1.88199999999999,2,0.940999999999995,56,27,"hot",0.0634317644444441
2015-10-07 11:59:22,3.85900000000001,2.1,1.83761904761905,57,27.5,"hot",0.132307958888889
2015-10-07 12:03:25,5.90299999999999,2.95,2.00101694915254,58,24.75,"hot",0.228114876111111
2015-10-07 12:07:22,1.69,2,0.844999999999999,58,25,"hot",0.0648171333333332
2015-10-07 12:17:23,1.959,1.98333333333333,0.987731092436976,57.5,28,"hot",0.0671654033333334
2015-10-07 12:43:22,2.32300000000001,1,2.32300000000001,58,29,"hot",0.0782954244444447
2015-10-07 12:56:22,5.02099999999999,2.01666666666667,2.4897520661157,58.5,30,"hot",0.166312256666666
2015-10-07 13:05:22,3.548,3.01666666666667,1.17613259668508,59,28.3333333333333,"hot",0.126455976296296
2015-10-07 13:11:23,1.53200000000001,1.98333333333333,0.772436974789921,59,28.5,"hot",0.0543059955555559
2015-10-07 14:08:22,1.78,2.05,0.86829268292683,57.5,38,"hot",0.0403407333333334
2015-10-07 14:12:22,1.79900000000001,1,1.79900000000001,59,29,"hot",0.0627251333333336
2015-10-07 16:25:22,0.824999999999989,1.01666666666667,0.811475409836054,57,37,"hot",0.0191766666666664
2015-10-07 19:27:22,56.484,4,14.121,53.25,21.75,"hot",2.06787924
2015-10-07 20:10:22,21.729,2.05,10.5995121951219,52,20.5,"hot",0.79549869
2015-10-07 20:48:23,96.572,13.9833333333333,6.90622169249106,53.8181818181818,19.9090909090909,"hot",3.80589276525253
2015-10-07 21:03:22,34.191,3,11.397,52.6666666666667,19.3333333333333,"hot",1.32458466666667
