"start_time","volume","duration","mean_flowrate","mean_temp_out","mean_temp_in","type","enthalpy"
2015-10-04 05:46:17,0.212,1,0.212,40,13,"hot",0.00665256
2015-10-04 05:48:16,44.038667,9.01666666666667,4.88414051756007,45.7777777777778,16.4444444444444,"hot",1.50135971111704
2015-10-04 06:13:27,3.05333,0.983333333333333,3.1050813559322,48,16,"hot",0.113556735288889
2015-10-04 06:15:26,1.04933,1,1.04933,49,16,"hot",0.0402453032666667
2015-10-04 14:36:26,0.74134,1,0.74134,50,32,"hot",0.0155088328
2015-10-04 15:01:26,6.21863,0.983333333333333,6.32403050847458,50,25,"hot",0.180685749444444
2015-10-04 15:24:25,2.3454,1,2.3454,50,23,"hot",0.073598652
2015-10-04 16:35:25,2.4373,3,0.812433333333333,48.3333333333333,22.6666666666667,"hot",0.0727055617037037
2015-10-04 16:45:26,22.732,12,1.89433333333333,50,19.4,"hot",0.808440848
2015-10-04 17:00:25,1.1667,1.01666666666667,1.1475737704918,50,20,"hot",0.04067894
2015-10-04 17:03:25,1.0746,1,1.0746,51,20,"hot",0.0387166440000001
2015-10-04 17:16:25,11.688,7.01666666666667,1.66574821852732,51,19.8571428571429,"hot",0.423046232380953
2015-10-04 17:25:25,7.312,3.01666666666667,2.42386740331492,51,19,"hot",0.271941404444444
