"date","geyser_id","total_volume","total_elec_energy","total_enthalpy","energy_loss","t_out_min","t_out_mean","t_out_max","t_in_min","t_in_mean","t_in_max","t_amb_min","t_amb_mean","t_amb_max","total_events_count","upper_events_count","lower_events_count","event_midpoint","num_samples","packet_loss"
"2015-10-01",106,86.36,5.61153,2.80300492621296,2.80852507378704,37,42.3503496503496,48,10,19.3636363636364,32,9,18.1531468531469,31,9,3,6,10,1430,0.694444444444443
