"start_time","volume","duration","mean_flowrate","mean_temp_out","mean_temp_in","type","enthalpy"
2015-10-04 03:03:11,0.492,1,0.492,52,17,"hot",0.0200134666666667
2015-10-04 08:07:12,3.792003,1,3.792003,54,16,"hot",0.167471705826667
2015-10-04 09:33:12,1.48133,2.01666666666667,0.734543801652892,51.5,18.5,"hot",0.0568139432666667
2015-10-04 09:38:12,0.14134,1,0.14134,51,18,"hot",0.00542086013333335
2015-10-04 09:49:12,1.69066,1,1.69066,53,19,"hot",0.0668073691555556
2015-10-04 09:54:12,34.81867,9.01666666666667,3.86159001848429,56,19,"hot",1.49728018482222
2015-10-04 12:44:12,0.146599999999999,1.01666666666667,0.144196721311475,56,29,"hot",0.00460030799999998
2015-10-04 12:46:13,1.8293,1,1.8293,59,24,"hot",0.0744118588888887
2015-10-04 22:34:13,1.532,2,0.765999999999998,51,20,"hot",0.0551962577777777
2015-10-04 22:41:13,58.9297,4.01666666666667,14.6712946058091,53.75,18.75,"hot",2.39712924111111
2015-10-05 00:13:14,2.012,1,2.012,55,19,"hot",0.08418208
2015-10-05 00:16:14,1.18499999999999,1,1.18499999999999,56,18,"hot",0.0523348666666661
2015-10-05 01:37:14,0.180000000000007,1,0.180000000000007,51,19,"hot",0.00669440000000025
