"start_time","volume","duration","mean_flowrate","mean_temp_out","mean_temp_in","type","enthalpy"
2015-10-12 08:20:06,40.3627,10,4.03627,64.2,19.7,"hot",2.08751399655556
2015-10-12 08:39:07,7.152,7.98333333333333,0.895866388308977,65,20,"hot",0.3740496
2015-10-12 08:48:06,6.316,9,0.701777777777778,65.6666666666667,20.6666666666667,"hot",0.3303268
2015-10-12 09:38:07,8.09999999999999,8.98333333333333,0.901669758812615,69.1666666666667,21,"hot",0.453441
2015-10-12 10:52:06,12.8853,4,3.221325,69,21.25,"hot",0.7150840405
2015-10-12 18:12:06,0.275999999999996,1,0.275999999999996,67,28,"hot",0.0125101599999998
2015-10-12 23:30:06,1.336,1.01666666666667,1.31409836065574,64,21,"hot",0.0667673422222222
2015-10-12 23:33:07,2.0574,1,2.0574,65,21,"hot",0.105210864
2015-10-12 23:35:06,2.56400000000001,2.01666666666667,1.27140495867769,65.5,20,"hot",0.135587168888889
2015-10-12 23:40:06,1.22929999999999,2,0.614649999999997,65,20,"hot",0.0642923899999997
