"start_time","volume","duration","mean_flowrate","mean_temp_out","mean_temp_in","type","enthalpy"
2015-10-11 09:01:06,7.030667,3,2.34355566666667,66.6666666666667,20,"hot",0.381322546474074
2015-10-11 09:16:06,0.15333,1,0.15333,64,21,"hot",0.00766275193333335
2015-10-11 09:20:06,0.18,1,0.18,65,21,"hot",0.00920479999999999
2015-10-11 09:26:06,1.22134,1,1.22134,65,21,"hot",0.0624566135111111
2015-10-11 10:08:06,1.05067,1,1.05067,65,23,"hot",0.0512867049333333
2015-10-11 10:13:06,2.16533,1,2.16533,68,22,"hot",0.115763353644444
2015-10-11 10:15:06,0.204000000000001,1,0.204000000000001,68,22,"hot",0.0109062933333334
2015-10-11 10:22:07,2.8667,1.98333333333333,1.44539495798319,68.5,22,"hot",0.154926023666667
2015-10-11 10:36:06,0.481299999999999,1,0.481299999999999,68,22,"hot",0.0257313675555555
2015-10-11 12:15:06,7.024,1.1,6.38545454545455,68,24,"hot",0.359191751111111
2015-10-11 12:17:06,30.6787,8,3.8348375,68.625,22.5,"hot",1.64460841025
2015-10-11 12:45:06,25.4866,12,2.12388333333333,67.3,23.6,"hot",1.29444175924444
2015-10-11 14:38:06,0.292000000000002,1,0.292000000000002,69,31,"hot",0.0128960177777779
2015-10-11 21:15:06,0.114699999999999,1,0.114699999999999,64,22,"hot",0.00559888933333329
2015-10-11 23:31:06,0.168000000000006,1,0.168000000000006,64,20,"hot",0.00859114666666699
