"start_time","volume","duration","mean_flowrate","mean_temp_out","mean_temp_in","type","enthalpy"
2015-10-09 06:25:39,22.3587,6,3.72645,44.8333333333333,17.6666666666667,"hot",0.705946969
2015-10-09 06:33:39,1.0773,1,1.0773,44,17,"hot",0.033805674
2015-10-09 07:01:39,1.4133,1.01666666666667,1.39013114754098,46,17,"hot",0.0476344913333333
2015-10-09 07:03:39,1.3827,0.116666666666667,11.8517142857143,46,17,"hot",0.0466031353333333
2015-10-09 07:04:39,31.1173,10,3.11173,47,18,"hot",1.04879130911111
2015-10-09 07:18:39,0.749399999999994,1,0.749399999999994,47,18,"hot",0.0252581106666665
2015-10-09 07:20:39,5.4613,4,1.365325,46.75,18,"hot",0.182483271388889
2015-10-09 07:26:39,0.399999999999999,1,0.399999999999999,46,19,"hot",0.012552
2015-10-09 07:35:39,0.88000000000001,1,0.88000000000001,46,19,"hot",0.0276144000000003
2015-10-09 07:37:39,0.488,1,0.488,47,19,"hot",0.0158806044444444
2015-10-09 08:02:39,2.25729999999999,1,2.25729999999999,47,19,"hot",0.0734575582222218
2015-10-09 08:17:38,14.736,2.01666666666667,7.30710743801653,48,19,"hot",0.496668693333333
2015-10-09 08:30:40,7.75999999999999,2.98333333333333,2.60111731843575,47.3333333333333,19.6666666666667,"hot",0.249521362962963
2015-10-09 08:42:43,4.42,1.93333333333333,2.28620689655172,47.5,19.5,"hot",0.143836622222222
2015-10-09 08:56:39,11.9977,3,3.99923333333334,48,19.3333333333333,"hot",0.39972781525926
2015-10-09 09:08:39,23.304,3,7.768,48,19.6666666666667,"hot",0.767392088888888
2015-10-09 09:46:39,19.968,4,4.992,48,21,"hot",0.62659584
2015-10-09 10:12:40,11.716,2.98333333333333,3.92715083798882,48.6666666666667,21.6666666666667,"hot",0.367648079999999
2015-10-09 10:18:39,9.733,3,3.24433333333333,48.6666666666667,21.3333333333333,"hot",0.309192176296296
2015-10-09 11:55:39,8.267,3,2.75566666666667,48.3333333333333,26,"hot",0.214580701481481
2015-10-09 12:30:39,5.99300000000002,2,2.99650000000001,49,24.5,"hot",0.170647345555556
2015-10-09 13:06:39,5.05699999999999,2,2.52849999999999,49.5,29,"hot",0.120485834444444
2015-10-09 14:02:39,1.244,2,0.622,49.5,31,"hot",0.0267473822222222
2015-10-09 18:31:39,15.457,8,1.932125,46,21.375,"hot",0.442375046388889
2015-10-09 18:43:39,4.17000000000002,2,2.08500000000001,46,20.5,"hot",0.1235849
2015-10-09 19:50:39,2.077,1,2.077,45,21,"hot",0.0579344533333333
2015-10-09 23:31:39,0.215000000000003,1,0.215000000000003,41,21,"hot",0.00499755555555563
2015-10-10 00:00:39,0.191999999999979,1,0.191999999999979,41,21,"hot",0.00446293333333284
