"start_time","volume","duration","mean_flowrate","mean_temp_out","mean_temp_in","type","enthalpy"
2015-10-08 05:47:04,28.596,10.0166666666667,2.85484193011647,41.7,17.1,"hot",0.817578704
2015-10-08 06:02:05,9.7253,4,2.431325,41.25,17,"hot",0.274096774611111
2015-10-08 06:33:04,3.496,3.01666666666667,1.15889502762431,44,16.5,"hot",0.111736044444445
2015-10-08 06:44:05,0.442699999999995,0.983333333333333,0.450203389830503,44,17,"hot",0.0138919259999998
2015-10-08 06:49:05,21.5613,7,3.08018571428571,45.2857142857143,17,"hot",0.708812336571429
2015-10-08 06:58:05,0.829300000000003,1,0.829300000000003,45,17,"hot",0.026987264888889
2015-10-08 07:09:05,4.688,1.2,3.90666666666667,45,17.5,"hot",0.149833688888889
2015-10-08 07:33:05,0.98129999999999,1,0.98129999999999,45,18,"hot",0.0307931939999997
2015-10-08 18:49:05,93.3717,8.98333333333333,10.3938812615955,43.1111111111111,19.3333333333333,"hot",2.58033269318519
2015-10-08 19:04:05,3.00400000000002,1,3.00400000000002,39,20,"hot",0.066334995555556
2015-10-08 19:09:10,0.376000000000005,0.916666666666667,0.410181818181823,39,20,"hot",0.00830291555555566
2015-10-08 19:38:05,11.554,2.13333333333333,5.4159375,39,20,"hot",0.255137995555556
2015-10-08 19:41:08,4.21699999999998,0.466666666666667,9.03642857142854,39,19,"hot",0.0980218222222218
2015-10-08 19:42:04,8.46799999999999,1.2,7.05666666666666,39,19,"hot",0.196833955555555
2015-10-08 19:44:05,3.92400000000001,5.05,0.777029702970298,39,19,"hot",0.0912112000000002
