"start_time","volume","duration","mean_flowrate","mean_temp_out","mean_temp_in","type","enthalpy"
2015-10-05 06:26:05,39.7733,10,3.97733,42.9,16.7,"hot",1.21110582351111
2015-10-05 06:39:05,7.704,5,1.5408,42.6,16.6,"hot",0.23279776
2015-10-05 06:47:06,0.650599999999997,0.983333333333333,0.661627118644065,42,17,"hot",0.0189035444444444
2015-10-05 07:04:06,3.5107,1.98333333333333,1.77010084033613,42.5,16,"hot",0.108125659222222
2015-10-05 07:09:06,0.265299999999996,0.983333333333333,0.269796610169488,44,16,"hot",0.00863345155555544
2015-10-05 09:02:05,16.188,5,3.2376,46,17.8,"hot",0.530556304
2015-10-05 09:09:05,0.929400000000001,1,0.929400000000001,46,18,"hot",0.0302447413333334
2015-10-05 11:23:05,11.8747,3,3.95823333333333,46.6666666666667,19.3333333333333,"hot",0.377228432740741
2015-10-05 11:29:06,3.9413,0.983333333333333,4.00810169491525,47,20,"hot",0.123677994
2015-10-05 15:15:06,4.39739999999999,1.98333333333333,2.21717647058823,46.5,28,"hot",0.0945489859999998
2015-10-05 16:21:05,0.504000000000005,1,0.504000000000005,46,27,"hot",0.0111294400000001
2015-10-05 17:40:05,44.6653,5,8.93306,45,20.2,"hot",1.28739290471111
2015-10-05 17:50:06,3.50900000000001,1.98333333333333,1.769243697479,44.5,18,"hot",0.108073301111112
2015-10-05 17:54:05,28.153,8,3.519125,44.875,18.125,"hot",0.875261129444444
2015-10-05 18:19:05,22.936,7,3.27657142857143,40.8571428571429,18.1428571428571,"hot",0.605488556190476
2015-10-05 19:05:05,0.207999999999998,1.01666666666667,0.204590163934425,44,19,"hot",0.00604355555555551
2015-10-05 19:19:05,4.779,1,4.779,46,19,"hot",0.14996502
2015-10-05 20:10:05,1.45999999999998,1,1.45999999999998,44,19,"hot",0.0424211111111105
