"start_time","volume","duration","mean_flowrate","mean_temp_out","mean_temp_in","type","enthalpy"
2015-10-04 07:16:06,20.452,6.98333333333333,2.92868735083532,42.7142857142857,16.7142857142857,"hot",0.618013991111111
2015-10-04 07:26:06,8.6867,4.98333333333333,1.74315050167224,42.8,17,"hot",0.260473595066667
2015-10-04 08:57:05,0.140000000000001,1.01666666666667,0.137704918032787,43,21,"hot",0.00357964444444446
2015-10-04 09:02:05,0.293299999999999,1.01666666666667,0.288491803278687,45,22,"hot",0.00784023488888885
2015-10-04 09:06:05,4.0453,1,4.0453,46,18,"hot",0.131643051555556
2015-10-04 09:08:05,15.724,2.01666666666667,7.79702479338843,46.5,18,"hot",0.520831293333333
2015-10-04 09:11:05,7.2454,1,7.2454,46,18,"hot",0.235781416888889
2015-10-04 09:23:05,3.904,1,3.904,46,18,"hot",0.127044835555555
2015-10-04 09:35:05,11.404,4.01666666666667,2.83917012448133,46.25,17.75,"hot",0.377738493333333
2015-10-04 09:50:06,13.8053,2.98333333333333,4.6274748603352,46.6666666666667,17,"hot",0.475996517851852
2015-10-04 09:54:05,17.619,5,3.5238,46.8,17,"hot",0.610220361333333
2015-10-04 10:02:05,0.731999999999999,1,0.731999999999999,46,18,"hot",0.0238209066666666
2015-10-04 10:07:05,5.464,2,2.732,46.5,18,"hot",0.180985893333333
2015-10-04 10:11:05,0.815000000000012,1.01666666666667,0.801639344262307,46,19,"hot",0.0255747000000004
2015-10-04 10:34:05,3.95899999999999,1.01666666666667,3.89409836065573,48,19,"hot",0.133435895555555
2015-10-04 10:36:05,0.549000000000007,1,0.549000000000007,48,19,"hot",0.0185037400000002
2015-10-04 10:54:05,3.611,1,3.611,48,20,"hot",0.117509964444445
2015-10-04 11:17:05,1.566,2,0.783000000000001,47.5,20,"hot",0.0500511000000001
2015-10-04 11:25:06,1.268,1,1.268,47,19,"hot",0.0412635377777778
2015-10-04 13:04:05,0.228999999999999,1,0.228999999999999,46,26,"hot",0.00532297777777776
2015-10-04 13:35:06,5.00099999999999,1.98333333333333,2.52151260504201,45.5,21.5,"hot",0.13949456
2015-10-04 18:19:05,1.30600000000001,1,1.30600000000001,44,20,"hot",0.0364286933333337
2015-10-04 19:54:05,0.349000000000004,1,0.349000000000004,41,20,"hot",0.00851792666666676
2015-10-04 19:58:06,38.569,2.98333333333333,12.928156424581,43.3333333333333,18,"hot",1.13558563851852
2015-10-04 20:04:06,29.168,3.98333333333333,7.32251046025105,42.75,17.25,"hot",0.864442293333333
2015-10-04 20:59:06,8.464,2.98333333333333,2.83709497206704,45.3333333333333,18,"hot",0.268879336296296
